time,yaw,pitch,gaze_x,gaze_y,face_pred,eye_pred,fusion_pred
12.6892831325531,0.014253318309783936,0.1633705496788025,-0.013347204774618149,-0.010589033365249634,0,0,0
12.752572774887085,0.009360849857330322,0.168054461479187,-0.013219110667705536,-0.009578235447406769,0,0,0
12.821276903152466,0.005929470062255859,0.16751354932785034,-0.012698840349912643,-0.008840367197990417,0,0,0
12.890167951583862,0.002527177333831787,0.1689940094947815,-0.014658160507678986,-0.006365150213241577,0,1,0
12.955899000167847,-0.00017726421356201172,0.170612633228302,-0.013992398977279663,-0.005337946116924286,0,1,0
13.02291989326477,-0.0028534531593322754,0.1726972460746765,-0.012090153992176056,-0.004502721130847931,0,1,0
13.089465141296387,-0.0046863555908203125,0.17263895273208618,-0.011530518531799316,-0.004894442856311798,0,1,0
13.157079935073853,-0.005645960569381714,0.1742066740989685,-0.011900044977664948,-0.004852823913097382,0,1,0
13.222462892532349,-0.00840538740158081,0.174591064453125,-0.012220073491334915,-0.004797406494617462,0,1,0
13.288681030273438,-0.009572386741638184,0.17229431867599487,-0.012459009885787964,-0.008302055299282074,0,0,0
13.356178998947144,-0.010008662939071655,0.17053383588790894,-0.011159267276525497,-0.010376997292041779,0,0,0
13.423062086105347,-0.010177940130233765,0.16675984859466553,-0.011381439864635468,-0.009468473494052887,0,0,0
13.490145921707153,-0.016387850046157837,0.16287493705749512,-0.010512642562389374,-0.012311376631259918,0,0,0
13.5556058883667,-0.019479483366012573,0.16159892082214355,-0.010802451521158218,-0.013970248401165009,0,0,0
13.6227388381958,-0.020135998725891113,0.15993446111679077,-0.01135985180735588,-0.013321556150913239,0,0,0
13.689531803131104,-0.022067904472351074,0.16012871265411377,-0.011328600347042084,-0.01328294724225998,0,0,0
13.755621194839478,-0.022212117910385132,0.1609971523284912,-0.010534398257732391,-0.011567063629627228,0,0,0
13.822946071624756,-0.02355140447616577,0.16238170862197876,-0.010609384626150131,-0.011854760348796844,0,0,0
13.889316082000732,-0.021090805530548096,0.16286176443099976,-0.004053585231304169,-0.0012592747807502747,0,1,0
13.955396175384521,-0.02012878656387329,0.16232621669769287,0.002355653792619705,0.0005395933985710144,0,0,0
14.022469758987427,-0.015367448329925537,0.16420680284500122,0.002494748681783676,-0.005588695406913757,0,0,0
14.089004039764404,-0.007863104343414307,0.1663702130317688,0.0008905455470085144,-0.006419464945793152,0,0,0
14.156197786331177,0.0013417601585388184,0.1678505539894104,0.0005994886159896851,-0.006497547030448914,0,1,0
14.221091032028198,0.008532822132110596,0.17107397317886353,0.00010107457637786865,-0.006062120199203491,0,1,0
14.286082983016968,0.014486312866210938,0.1714162826538086,-6.204098463058472e-05,-0.007101930677890778,0,1,0
14.35382080078125,0.01951909065246582,0.17082184553146362,7.040798664093018e-05,-0.0074586644768714905,0,0,0
14.420869827270508,0.02475064992904663,0.17086589336395264,9.182840585708618e-06,-0.006339021027088165,0,1,0
14.490047931671143,0.030305325984954834,0.17116427421569824,-0.00010378658771514893,-0.005743667483329773,0,1,0
14.556277990341187,0.03436857461929321,0.17036199569702148,-0.0002989359200000763,-0.006982050836086273,0,1,0
14.615844964981079,0.036377787590026855,0.16867226362228394,-0.0006053782999515533,-0.00592590868473053,0,1,0
14.68958592414856,0.03711295127868652,0.1667829155921936,-0.0005872957408428192,-0.005358457565307617,0,1,0
14.755045890808105,0.03881186246871948,0.16751325130462646,-0.0002118907868862152,-0.005575940012931824,0,1,0
14.82271695137024,0.03904610872268677,0.16524243354797363,-0.0004572048783302307,-0.00582413375377655,0,1,0
14.888115882873535,0.038981616497039795,0.16491717100143433,-7.044896483421326e-05,-0.00679229199886322,0,1,0
14.953269004821777,0.03930288553237915,0.16255587339401245,-0.00013982504606246948,-0.006487704813480377,0,1,0
15.021191835403442,0.04201143980026245,0.1624441146850586,-0.00024399533867835999,-0.006792522966861725,0,1,0
15.088560819625854,0.043179988861083984,0.16464775800704956,-0.0002741590142250061,-0.005866184830665588,0,1,0
15.152108907699585,0.04784047603607178,0.16580772399902344,0.0026009008288383484,-0.003830157220363617,0,0,0
15.222065925598145,0.0577053427696228,0.1617397665977478,0.010996941477060318,-0.005147963762283325,1,1,1
15.28835391998291,0.06633061170578003,0.15275263786315918,0.00873904675245285,-0.009418465197086334,1,0,1
15.35460615158081,0.0760769248008728,0.15073376893997192,0.008167214691638947,-0.010011143982410431,1,0,1
15.421990871429443,0.08116704225540161,0.14280074834823608,0.0060151442885398865,-0.00979623943567276,1,0,1
15.489422082901001,0.08481162786483765,0.14295309782028198,0.006893724203109741,-0.009936660528182983,1,0,1
15.554834842681885,0.08629846572875977,0.14150744676589966,0.007482379674911499,-0.009137943387031555,1,0,1
15.621817111968994,0.08845096826553345,0.1431167721748352,0.008114568889141083,-0.009758621454238892,1,0,1
15.68792200088501,0.08843231201171875,0.14275652170181274,0.009190939366817474,-0.00998617708683014,1,0,1
15.754677057266235,0.08875566720962524,0.14473283290863037,0.011525891721248627,-0.007759556174278259,1,1,1
15.822579860687256,0.08743906021118164,0.14750802516937256,-0.0009264573454856873,-0.0048994943499565125,1,1,1
15.88820505142212,0.08122587203979492,0.1509118676185608,0.0057878196239471436,-0.007837332785129547,1,0,1
15.954523801803589,0.07277387380599976,0.14837723970413208,0.006018057465553284,-0.009528115391731262,1,0,1
16.02127480506897,0.0659797191619873,0.14827054738998413,0.005954857915639877,-0.010246410965919495,1,0,1
16.08820080757141,0.058511555194854736,0.148262619972229,0.004898611456155777,-0.009541839361190796,1,0,1
16.15004587173462,0.0489467978477478,0.1445004940032959,0.004007875919342041,-0.0035560503602027893,0,0,0
